aresta,vertice1,vertice2,fluxo
9454,2907,5892,2 
9455,7359,6125,0 
9456,7359,2477,0 
9457,7359,7997,2 
9458,7359,4622,2 
9459,9179,6366,0 
9460,9179,8576,0 
9461,9179,7643,0 
9462,9179,8511,0 
9463,9179,4085,0 
9464,9179,8600,0 
9465,9179,2630,0 
9466,9179,757,1 
9467,9179,3784,0 
9468,9179,5896,1 
9469,6366,8631,4 
9470,6366,5443,2 
9471,6366,1726,0 
9472,6366,5329,1 
9473,6366,5094,6 
9474,6366,8172,5 
9475,1,256,9 
9476,1,9141,7 
9477,1,6457,7 
9478,1,2085,4 
9479,1,762,4 
9480,1,9703,4 
9481,1,5007,2 
9482,1,1225,4 
9483,1,3354,6 
9484,1,5457,8 
9485,1,4066,5 
9486,1,3193,8 
9487,1,8226,6 
9488,1,2468,3 
9489,1,3394,8 
9490,1,8035,8 
9491,1,2773,8 
9492,1,7933,5 
9493,1,5725,7 
9494,1,6120,7 
9495,1,6681,4 
9496,1,2374,1 
9497,1,2335,7 
9498,1,161,5 
9499,1,6696,6 
9500,1,9980,7 
9501,1,2150,4 
9502,1,2903,9 
9503,1,8697,10 
9504,1,4059,1 
9505,1,7039,4 
9506,1,141,4 
9507,1,506,5 
9508,1,4422,6 
9509,1,9570,10 
9510,1,8319,9 
9511,1,7260,7 
9512,1,7338,8 
9513,1,9819,3 
9514,1,4845,1 
9515,1,9952,9 
9516,1,4354,10 
9517,1,9655,4 
9518,1,9403,1 
9519,1,8366,3 
9520,1,1603,3 
9521,1,2769,8 
9522,1,6283,1 
9523,1,694,4 
9524,1,4581,8 
9525,1,7706,1 
9526,1,2609,4 
9527,1,6218,4 
9528,256,4921,0 
9529,256,5953,4 
9530,256,8097,5 
9531,45,9436,0 
9532,45,5652,0 
9533,45,4635,0 
9534,45,1528,0 
9535,45,8239,0 
9536,45,4763,0 
9537,45,4283,0 
9538,45,7325,0 
9539,9436,6362,0 
9540,9436,5871,0 
9541,9436,1878,0 
9542,9436,8610,0 
9543,9436,1859,2 
9544,5244,7237,0 
9545,5244,1110,0 
9546,5244,333,0 
9547,5244,5096,0 
9548,5244,764,1 
9549,7237,8167,0 
9550,7237,7003,0 
9551,7237,6382,0 
9552,7237,9284,2 
9553,7237,9791,0 
9554,7237,219,0 
9555,7237,2187,3 
9556,8130,4207,0 
9557,8130,963,0 
9558,8130,3230,0 
9559,8130,6967,3 
9560,6926,3062,0 
9561,6926,7767,0 
9562,6926,8302,0 
9563,6926,5138,0 
9564,6926,7108,0 
9565,3062,2032,0 
9566,3062,6804,0 
9567,3062,4016,0 
9568,3062,3145,1 
9569,3062,5657,0 
9570,3062,9304,0 
9571,3062,4660,2 
9572,3062,4383,0 
9573,3062,369,1 
9574,335,5200,0 
9575,335,9997,0 
9576,335,9907,0 
9577,335,2662,0 
9578,335,1339,0 
9579,335,5496,0 
9580,335,9528,0 
9581,335,5610,0 
9582,335,5517,1 
9583,335,246,1 
9584,335,8994,1 
9585,5200,2855,0 
9586,5200,1052,0 
9587,5200,4619,0 
9588,5200,5176,0 
9589,5200,2070,1 
9590,5200,5382,1 
9591,3672,3296,0 
9592,3672,9697,0 
9593,3672,5217,0 
9594,3672,6650,1 
9595,3672,1843,0 
9596,3672,3811,0 
9597,3672,8270,0 
9598,9094,3466,0 
9599,9094,5991,0 
9600,9094,5167,0 
9601,9094,8094,0 
9602,9094,8505,0 
9603,9094,4375,0 
9604,9094,3738,0 
9605,3466,53,0 
9606,3466,1280,0 
9607,3466,915,0 
9608,3466,279,10 
9609,3466,4759,4 
9610,3466,9461,9 
9611,5016,3437,0 
9612,5016,6453,0 
9613,5016,4901,0 
9614,5016,3251,0 
9615,5016,9552,0 
9616,5016,7391,0 
9617,5016,9449,0 
9618,5016,8265,0 
9619,5016,8762,0 
9620,5016,7267,0 
9621,3437,7192,0 
9622,3437,5149,0 
9623,3437,9434,0 
9624,3437,9754,0 
9625,3437,8636,7 
9626,2731,6280,0 
9627,2731,1020,0 
9628,2731,9423,0 
9629,2731,464,0 
9630,2731,9750,1 
9631,2731,2861,3 
9632,6280,4097,0 
9633,6280,786,0 
9634,6280,5704,0 
9635,6280,5096,0 
9636,7739,5827,0 
9637,7739,3703,0 
9638,7739,7163,0 
9639,7739,8207,0 
9640,7739,2244,3 
9641,7739,9852,1 
9642,5827,7556,0 
9643,5827,3455,0 
9644,5827,7511,0 
9645,5827,4529,0 
9646,5827,5889,0 
9647,5827,4187,2 
9648,770,3881,0 
9649,770,2523,0 
9650,770,828,0 
9651,770,1325,0 
9652,770,7823,1 
9653,770,2793,0 
9654,770,260,1 
9655,3881,5839,0 
9656,3881,7405,2 
9657,8794,1219,1 
9658,8794,6867,0 
9659,8794,9807,0 
9660,8794,90,9 
9661,8794,9216,4 
9662,5721,4055,1 
9663,5721,935,1 
9664,5721,3242,4 
9665,5721,3790,7 
9666,4055,2933,0 
9667,4055,9807,0 
9668,4055,6909,0 
9669,4055,7618,0 
9670,4055,118,0 
9671,4055,407,1 
9672,4055,8227,10 
9673,8438,4640,0 
9674,8438,2383,0 
9675,8438,1499,0 
9676,8438,9730,0 
9677,8438,1567,0 
9678,8438,9044,0 
9679,8438,325,0 
9680,4514,6918,0 
9681,4514,6576,0 
9682,4514,3015,1 
9683,4514,5359,0 
9684,6918,4426,0 
9685,6918,5974,0 
9686,6918,8355,0 
9687,6918,5451,0 
9688,6918,1384,3 
9689,2775,6241,0 
9690,2775,8580,0 
9691,2775,6845,0 
9692,2775,8018,0 
9693,2775,2825,0 
9694,2775,2597,0 
9695,2775,6590,0 
9696,2775,7685,0 
9697,2775,8683,0 
9698,2775,3269,0 
9699,2775,1913,0 
9700,2775,4793,0 
9701,2775,5880,0 
9702,2775,6299,0 
9703,6241,6728,0 
9704,6241,1888,0 
9705,6241,3021,4 
9706,6241,1849,6 
9707,2436,2676,0 
9708,2436,6998,0 
9709,2436,8226,0 
9710,2436,4964,0 
9711,2436,8617,0 
9712,2436,222,0 
9713,2436,7238,0 
9714,2436,89,0 
9715,2436,9529,0 
9716,2436,5914,0 
9717,2436,1714,0 
9718,2436,463,0 
9719,2436,3565,0 
9720,2436,10,0 
9721,2436,5388,0 
9722,2436,4329,0 
9723,2436,4261,0 
9724,2676,3193,0 
9725,2676,3607,1 
9726,2411,1805,0 
9727,2411,6845,0 
9728,2411,4385,0 
9729,2411,7790,0 
9730,2411,6036,0 
9731,2411,855,0 
9732,2411,4311,0 
9733,1805,714,0 
9734,1805,4523,0 
9735,1805,4701,0 
9736,1805,1576,0 
9737,1805,9974,0 
9738,1805,432,0 
9739,9122,845,0 
9740,9122,959,0 
9741,9122,1116,0 
9742,9122,8505,0 
9743,9122,7355,0 
9744,6041,6060,0 
9745,6041,2595,0 
9746,6041,2553,0 
9747,6041,7373,0 
9748,6041,2103,1 
9749,6060,7053,0 
9750,6060,3513,0 
9751,6060,4161,0 
9752,6060,8997,0 
9753,6060,2632,0 
9754,6060,8167,0 
9755,6060,6309,1 
9756,6060,674,2 
9757,1150,4816,0 
9758,1150,1368,0 
9759,1150,9980,0 
9760,1150,5768,0 
9761,1150,8107,0 
9762,4816,364,0 
9763,4816,2659,0 
9764,4816,504,0 
9765,4816,8828,0 
9766,4816,4859,0 
9767,4816,6402,2 
9768,4816,8603,1 
9769,4816,1483,5 
9770,3518,5796,0 
9771,3518,5147,0 
9772,3518,5924,0 
9773,3518,8243,0 
9774,3518,1841,0 
9775,3518,2611,0 
9776,3518,4538,1 
9777,3518,8738,1 
9778,3518,7319,2 
9779,3518,2770,1 
9780,5796,8938,0 
9781,5796,627,0 
9782,5796,8543,0 
9783,5796,2280,0 
9784,5796,1264,0 
9785,5796,4693,2 
9786,5779,6146,2 
9787,5779,3267,7 
9788,6146,1734,2 
9789,6146,5374,7 
9790,6999,2515,0 
9791,6999,1810,0 
9792,6999,651,0 
9793,6999,8490,0 
9794,6999,7305,0 
9795,6999,3103,0 
9796,6999,9749,2 
9797,6999,7615,9 
9798,6999,9567,3 
9799,2515,5105,0 
9800,2515,3406,0 
9801,2515,2701,0 
9802,2515,8852,0 
9803,2515,7312,0 
9804,2515,7681,2 
9805,1627,6490,0 
9806,1627,3466,0 
9807,1627,9283,0 
9808,1627,8801,1 
9809,1627,4610,3 
9810,8251,5287,0 
9811,8251,1725,0 
9812,8251,7552,3 
9813,8251,5924,1 
9814,5287,26,0 
9815,5287,4023,0 
9816,5287,1659,0 
9817,5287,6760,0 
9818,5287,6750,0 
9819,5287,2424,0 
9820,5287,8223,0 
9821,5287,3573,0 
9822,5287,2322,0 
9823,5287,9402,0 
9824,5287,3389,1 
9825,5287,8699,3 
9826,7841,4693,0 
9827,7841,8472,0 
9828,7841,2216,0 
9829,7841,4302,0 
9830,7841,3612,2 
9831,4693,9513,0 
9832,4693,9629,0 
9833,4693,49,0 
9834,4693,1248,0 
9835,4693,1116,0 
9836,4693,4887,0 
9837,4693,1538,0 
9838,4693,9761,0 
9839,4693,5490,2 
9840,5542,2355,0 
9841,5542,4162,0 
9842,5542,6519,0 
9843,5542,771,0 
9844,5542,8817,0 
9845,5542,3606,0 
9846,5542,7625,4 
9847,2355,2286,0 
9848,2355,4971,0 
9849,2355,6038,0 
9850,2355,4927,0 
9851,2355,8011,0 
9852,2355,1357,0 
9853,2355,9345,0 
9854,2355,5860,0 
9855,2355,3878,1 
9856,2355,9029,0 
9857,2355,3330,0 
9858,2355,3121,2 
9859,2355,4857,1 
9860,1917,1522,0 
9861,1917,9874,0 
9862,1917,5182,0 
9863,1917,4544,0 
9864,1917,9915,0 
9865,1917,3562,0 
9866,1522,4003,0 
9867,1522,1082,0 
9868,1522,9979,0 
9869,1522,805,1 
9870,1522,8242,4 
9871,361,1503,0 
9872,361,5084,0 
9873,361,9573,0 
9874,361,5165,0 
9875,361,9736,0 
9876,361,4086,0 
9877,361,7503,0 
9878,361,1916,0 
9879,3345,161,0 
9880,3345,2477,0 
9881,3345,649,0 
9882,3345,4621,0 
9883,3345,9655,0 
9884,3345,5014,0 
9885,3345,3771,0 
9886,3345,7649,0 
9887,3345,958,0 
9888,3345,4848,2 
9889,161,5607,0 
9890,161,9471,0 
9891,161,2653,0 
9892,161,5889,0 
9893,161,9996,0 
9894,161,946,0 
9895,161,7373,0 
9896,161,3121,5 
9897,1335,5249,0 
9898,1335,8775,0 
9899,1335,8005,0 
9900,1335,5753,0 
9901,1335,1200,0 
9902,1335,634,1 
9903,1335,318,1 
9904,1335,1685,0 
9905,1335,1916,1 
9906,5249,3949,0 
9907,5249,4212,0 
9908,5249,1474,0 
9909,5249,3348,0 
9910,5249,5430,0 
9911,5249,5547,0 
9912,482,8429,0 
9913,482,5000,0 
9914,482,9777,0 
9915,482,4890,0 
9916,482,5698,3 
9917,482,1644,7 
9918,8429,6402,0 
9919,8429,8907,0 
9920,8429,4445,0 
9921,8429,8397,1 
9922,6237,3962,0 
9923,6237,5036,0 
9924,6237,8215,0 
9925,6237,3968,0 
9926,6237,3637,0 
9927,6237,6330,0 
9928,6237,5142,1 
9929,3962,3033,0 
9930,3962,8532,0 
9931,3962,6681,0 
9932,3962,6924,0 
9933,3962,7544,0 
9934,3962,8723,0 
9935,1081,483,0 
9936,1081,4660,0 
9937,1081,4963,1 
9938,1081,1073,0 
9939,1081,582,1 
9940,483,9900,0 
9941,483,9258,0 
9942,483,4313,0 
9943,483,4682,0 
9944,483,2191,0 
9945,483,1728,0 
9946,9276,6736,0 
9947,9276,3269,0 
9948,9276,4612,0 
9949,9276,3032,0 
9950,9276,7636,0 
9951,9276,1200,0 
9952,9276,1720,0 
9953,6736,7516,0 
9954,6736,6922,0 
9955,6736,381,1 
9956,6736,7415,7 
9957,9191,2842,0 
9958,9191,3693,1 
9959,9191,6452,2 
9960,9191,7624,4 
9961,9191,8347,2 
9962,2842,3279,0 
9963,2842,2208,0 
9964,2842,2431,0 
9965,2842,5368,0 
9966,2842,4098,0 
9967,8021,1291,0 
9968,8021,7168,0 
9969,8021,502,0 
9970,8021,8999,0 
9971,8021,4734,0 
9972,8021,7383,0 
9973,8021,809,0 
9974,8021,2617,1 
9975,4848,2532,0 
9976,4848,9388,0 
9977,4848,8622,0 
9978,4848,2762,0 
9979,4848,3875,0 
9980,4848,3586,6 
9981,4848,1694,8 
9982,6703,4566,0 
9983,6703,9012,0 
9984,6703,9052,0 
9985,6703,5971,3 
9986,4566,1127,0 
9987,4566,5094,0 
9988,4566,2722,3 
9989,4566,6948,0 
9990,4566,4929,8 
9991,4566,6003,0 
9992,4566,8647,2 
9993,6564,1956,0 
9994,6564,7614,0 
9995,6564,3325,0 
9996,6564,983,0 
9997,6564,3489,0 
9998,6564,5578,1 
9999,1956,5770,0 
10000,1956,7442,0 
10001,1956,37,0 
10002,1956,9076,0 
10003,1956,5273,0 
10004,1956,4157,0 
10005,5227,6256,6 
10006,5227,2955,0 
10007,5227,8435,0 
10008,5227,9739,6 
10009,6256,3127,0 
10010,6256,6977,0 
10011,6256,6337,2 
10012,6256,6952,0 
10013,6256,347,2 
10014,6256,2212,5 
10015,6256,8560,1 
10016,5534,1644,0 
10017,5534,995,0 
10018,5534,8249,0 
10019,5534,9005,0 
10020,5534,8557,3 
10021,1644,5273,0 
10022,1644,9910,0 
10023,1644,5192,2 
10024,1644,4016,0 
10025,1644,9124,4 
10026,1644,6644,8 
10027,1644,4516,4 
10028,1644,6598,5 
10029,442,4700,0 
10030,442,3790,0 
10031,442,4174,0 
10032,442,8369,3 
10033,442,9791,3 
10034,4700,8018,1 
10035,4700,968,0 
10036,4700,6628,0 
10037,4700,5322,0 
10038,4700,9347,1 
10039,4700,5232,7 
10040,4974,8641,0 
10041,4974,7755,0 
10042,4974,150,0 
10043,4974,9360,0 
10044,4974,8928,1 
10045,4974,6384,0 
10046,4974,6277,4 
10047,8641,198,0 
10048,8641,6401,0 
10049,8641,2,0 
10050,1655,6915,0 
10051,1655,7380,0 
10052,1655,2982,0 
10053,1655,9935,0 
10054,1655,1994,0 
10055,1655,5937,0 
10056,1655,6069,0 
10057,1655,8284,2 
10058,6915,8004,0 
10059,6915,1666,0 
10060,6915,2844,0 
10061,6915,3202,2 
10062,6915,5657,3 
10063,5614,5125,6 
10064,5614,5433,3 
10065,5614,8002,3 
10066,5614,4695,5 
10067,8196,5187,0 
10068,8196,434,0 
10069,8196,7633,0 
10070,8196,5400,0 
10071,8196,8192,0 
10072,8196,4749,0 
10073,8196,6935,0 
10074,8196,7668,1 
10075,8196,7784,2 
10076,5187,9444,0 
10077,5187,2798,0 
10078,5187,5430,1 
10079,5187,4508,1 
10080,8140,7495,0 
10081,8140,8324,0 
10082,8140,5953,0 
10083,7495,452,0 
10084,7495,8716,0 
10085,7495,9631,0 
10086,7495,9432,0 
10087,7495,5282,1 
10088,6928,9035,1 
10089,6928,6535,1 
10090,6928,8581,3 
10091,6928,4759,6 
10092,6928,308,1 
10093,9035,213,0 
10094,9035,8750,0 
10095,9035,6011,2 
10096,9035,7797,1 
10097,9035,5039,3 
10098,9035,927,1 
10099,1509,9284,0 
10100,1509,5296,0 
10101,1509,8640,0 
10102,1509,3694,0 
10103,1509,7585,0 
10104,1509,5360,0 
10105,9380,7676,0 
10106,9380,5320,0 
10107,9380,672,0 
10108,9380,1290,0 
10109,9380,9626,4 
10110,9380,7778,2 
10111,7676,5267,0 
10112,7676,9066,0 
10113,7676,3222,0 
10114,7676,8968,0 
10115,7676,4686,0 
10116,7676,912,0 
10117,7676,712,0 
10118,7676,1287,0 
10119,6326,9363,3 
10120,6326,8098,0 
10121,6326,1668,1 
10122,6326,1971,3 
10123,6326,6444,0 
10124,6326,8609,2 
10125,6326,9662,6 
10126,9363,1241,0 
10127,9363,6608,0 
10128,9363,880,6 
10129,7251,4831,0 
10130,7251,7069,0 
10131,7251,7836,0 
10132,7251,6085,0 
10133,7251,2335,0 
10134,7251,4239,0 
10135,7251,81,0 
10136,7251,6582,0 
10137,7251,2201,0 
10138,4831,914,0 
10139,4831,3563,0 
10140,4831,1521,0 
10141,4831,2603,0 
10142,4831,1784,0 
10143,885,2810,0 
10144,885,8416,0 
10145,885,5969,0 
10146,885,5816,0 
10147,885,4119,2 
10148,885,3031,2 
10149,2810,2944,2 
10150,2810,9934,1 
10151,2810,4749,3 
10152,2810,6232,4 
10153,9891,7356,1 
10154,9891,9374,0 
10155,9891,2186,0 
10156,9891,7740,0 
10157,9891,1936,1 
10158,7356,3565,0 
10159,7356,7492,0 
10160,7356,5966,0 
10161,7356,5172,0 
10162,7356,5540,0 
10163,7356,4822,2 
10164,7356,5881,0 
10165,7356,4568,9 
10166,9786,1882,0 
10167,9786,2759,1 
10168,9786,3093,2 
10169,9786,7511,3 
10170,1882,4929,0 
10171,1882,6060,0 
10172,1882,1221,0 
10173,1882,5383,0 
10174,1882,2146,0 
10175,1882,1018,1 
10176,1882,1281,1 
10177,658,9230,0 
10178,658,5006,0 
10179,658,6372,0 
10180,658,9297,1 
10181,658,2275,1 
10182,658,6220,2 
10183,6807,5891,0 
10184,6807,6480,0 
10185,6807,8310,0 
10186,6807,8542,0 
10187,6807,3966,0 
10188,6807,7428,5 
10189,6807,8967,2 
10190,5891,4108,0 
10191,5891,924,0 
10192,5891,7759,0 
10193,5891,7660,6 
10194,5891,3982,0 
10195,5891,4399,0 
10196,1718,6835,0 
10197,1718,4782,0 
10198,1718,9606,0 
10199,1718,9711,0 
10200,1718,854,0 
10201,6835,442,0 
10202,6835,7473,0 
10203,6835,5558,2 
10204,327,9390,0 
10205,327,2622,0 
10206,327,3924,0 
10207,327,5506,0 
10208,327,684,0 
10209,327,999,0 
10210,327,8622,0 
10211,9390,2034,0 
10212,9390,3331,0 
10213,9390,1902,0 
10214,9390,754,0 
10215,9390,9871,3 
10216,7573,608,0 
10217,7573,2708,0 
10218,7573,2151,0 
10219,7573,6029,0 
10220,7573,1999,0 
10221,7573,8607,0 
10222,7573,9211,0 
10223,7573,907,0 
10224,608,7883,2 
10225,608,938,4 
10226,608,4971,3 
10227,608,1554,4 
10228,608,9759,0 
10229,608,4032,2 
10230,8681,5460,0 
10231,8681,9920,0 
10232,8681,5389,0 
10233,8681,4440,0 
10234,8681,4277,0 
10235,8681,1790,0 
10236,8681,473,0 
10237,8681,2978,6 
10238,5460,3531,0 
10239,5460,4302,0 
10240,5460,4984,0 
10241,5460,4754,0 
10242,5460,5926,0 
10243,5460,1999,0 
10244,5460,8502,4 
10245,5672,807,0 
10246,5672,3860,0 
10247,5672,4362,0 
10248,5672,3597,0 
10249,5672,7532,0 
10250,5672,9401,0 
10251,5672,1044,0 
10252,5672,2611,0 
10253,5672,5515,0 
10254,5672,624,5 
10255,807,8069,0 
10256,807,2611,0 
10257,807,6867,0 
10258,807,7787,0 
10259,807,2702,0 
10260,807,6330,1 
10261,807,1702,1 
10262,807,5156,5 
10263,5777,1142,0 
10264,5777,6102,0 
10265,5777,7733,0 
10266,5777,7679,0 
10267,5777,9774,0 
10268,5777,6404,0 
10269,5777,9833,0 
10270,1142,9742,0 
10271,1142,5077,0 
10272,1142,9046,0 
10273,1142,9977,0 
10274,1142,8280,0 
10275,1142,463,0 
10276,1142,5350,0 
10277,6228,7564,0 
10278,6228,1991,0 
10279,6228,8085,0 
10280,6228,9608,1 
10281,6228,9191,1 
10282,6228,8581,0 
10283,6228,3749,0 
10284,6228,7069,1 
10285,6228,8600,0 
10286,2932,5601,0 
10287,2932,2774,0 
10288,2932,3510,0 
10289,2932,6333,0 
10290,2932,9788,0 
10291,2932,2534,0 
10292,2932,5465,0 
10293,2932,7476,0 
10294,2932,5145,0 
10295,2932,4313,0 
10296,5601,260,0 
10297,5601,6321,0 
10298,5601,8435,0 
10299,5601,1276,4 
10300,5601,8450,3 
10301,777,3099,0 
10302,777,867,2 
10303,3099,3464,0 
10304,3099,4234,0 
10305,3099,2658,0 
10306,3099,9461,0 
10307,3099,8410,3 
10308,3099,9196,1 
10309,3099,6704,3 
10310,9497,1835,0 
10311,9497,9241,0 
10312,9497,2018,0 
10313,9497,6280,0 
10314,9497,3956,0 
10315,9497,8098,0 
10316,9497,5176,0 
10317,1504,616,0 
10318,1504,8467,0 
10319,1504,5246,0 
10320,1189,2012,0 
10321,1189,2734,0 
10322,1189,7969,1 
10323,1189,8675,1 
10324,1189,5870,0 
10325,1189,4119,4 
10326,2012,7387,0 
10327,2012,8599,0 
10328,2012,5912,5 
10329,2012,8238,1 
10330,2012,8129,0 
10331,2012,2888,4 
10332,7307,1838,0 
10333,7307,1290,0 
10334,7307,5939,0 
10335,7307,3068,0 
10336,7307,621,0 
10337,7307,5405,0 
10338,1838,4450,0 
10339,1838,7067,0 
10340,1838,3555,0 
10341,1838,1052,0 
10342,1838,8537,0 
10343,1838,8452,0 
10344,1838,1260,3 
10345,5642,6541,0 
10346,5642,5160,0 
10347,5642,5127,0 
10348,5642,5851,0 
10349,5642,9567,1 
10350,5642,2044,8 
10351,4834,7768,0 
10352,4834,5406,0 
10353,4834,9711,0 
10354,4834,4053,1 
10355,4834,4997,1 
10356,7768,2051,0 
10357,7768,8725,0 
10358,7768,6133,7 
10359,1082,9319,1 
10360,1082,2955,1 
10361,1082,9308,0 
10362,1082,5639,0 
10363,1082,4499,3 
10364,1082,6808,10 
10365,1082,507,0 
10366,1082,6948,10 
10367,9319,2448,0 
10368,9319,9807,0 
10369,9319,7649,0 
10370,9319,6117,10 
10371,9319,5982,0 
10372,9319,6350,6 
10373,9319,7222,6 
10374,1902,7681,0 
10375,1902,6529,0 
10376,1902,2043,0 
10377,1902,7035,0 
10378,1902,2964,0 
10379,1902,3052,0 
10380,1902,3294,0 
10381,1902,6032,1 
10382,3946,7964,0 
10383,3946,633,0 
10384,3946,4268,0 
10385,3946,2075,0 
10386,3946,2744,0 
10387,7964,4315,0 
10388,7964,1629,0 
10389,7964,4231,0 
10390,7964,6096,0 
10391,7964,842,2 
10392,5600,8114,0 
10393,5600,2729,1 
10394,5600,7493,3 
10395,8114,4675,0 
10396,8114,4314,0 
10397,8114,5212,0 
10398,8114,4668,1 
10399,8114,4597,0 
10400,8114,1942,8 
10401,8114,7403,3 
10402,8114,707,9 
10403,4896,9388,0 
10404,4896,6682,0 
10405,4896,8232,0 
10406,4896,5331,0 
10407,4896,4521,0 
10408,9388,2540,0 
10409,9388,1758,0 
10410,9388,560,0 
10411,9388,167,0 
10412,9388,1313,1 
10413,9388,3654,2 
10414,9388,5834,4 
10415,9509,4800,5 
10416,9509,3084,4 
10417,9509,4597,6 
10418,9509,7361,1 
10419,9509,3650,0 
10420,9509,4336,2 
10421,9509,5969,4 
10422,4800,5171,1 
10423,4800,3996,0 
10424,4800,7826,0 
10425,4800,4067,3 
10426,4800,9730,3 
10427,4800,7222,0 
10428,4800,9685,3 
10429,4800,5969,1 
10430,4800,687,2 
10431,7813,1683,0 
10432,7813,1884,0 
10433,7813,8292,0 
10434,7813,1711,0 
10435,7813,7609,0 
10436,7813,1448,0 
10437,7813,8277,0 
10438,7813,1605,0 
10439,7813,1824,0 
10440,7813,1239,0 
10441,7813,2998,0 
10442,1683,2144,0 
10443,1683,2272,0 
10444,1683,8755,0 
10445,2121,5186,0 
10446,2121,488,0 
10447,2121,6767,0 
10448,2121,8579,0 
10449,2121,1325,0 
10450,2121,7952,0 
10451,2121,9965,0 
10452,2121,7389,2 
10453,2121,6385,4 
10454,5186,2837,0 
10455,5186,2560,0 
10456,5186,9546,0 
10457,5186,4128,0 
10458,5186,6285,0 
10459,5186,3121,0 
10460,5186,2213,0 
10461,5186,4479,1 
10462,5186,9046,2 
10463,7042,3456,0 
10464,7042,4308,0 
10465,7042,3776,3 
10466,7042,5468,5 
10467,7042,4142,0 
10468,7042,6420,7 
10469,3456,4966,0 
10470,3456,8441,2 
10471,3456,5400,0 
10472,3456,6345,2 
10473,3456,4748,5 
10474,7262,507,0 
10475,7262,2,8 
10476,7262,2687,7 
10477,7262,1726,0 
10478,7262,7427,5 
10479,7262,9807,0 
10480,7262,7662,5 
10481,7262,7649,0 
10482,507,5400,3 
10483,507,6350,1 
10484,507,5639,0 
10485,507,2,9 
10486,507,1057,0 
10487,507,1726,0 
10488,507,5165,0 
10489,6062,3884,0 
10490,6062,3177,0 
10491,6062,6954,0 
10492,6062,8521,0 
10493,6062,8027,0 
10494,6062,4429,0 
10495,3884,9481,0 
10496,3884,4648,0 
10497,3884,1331,4 
10498,3884,2291,4 
10499,8993,4107,0 
10500,8993,7460,0 
10501,8993,4892,3 
10502,8993,4852,6 
10503,8993,5026,5 
10504,8993,1642,4 
10505,43,1712,0 
10506,43,6967,1 
10507,43,686,5 
10508,1712,1407,0 
10509,1712,9263,0 
10510,1712,9621,0 
10511,1712,8476,0 
10512,1712,1493,3 
10513,3276,1387,0 
10514,3276,1403,0 
10515,3276,2242,0 
10516,3276,8334,0 
10517,3276,5010,0 
10518,3276,7946,2 
10519,3276,3775,1 
10520,4707,5192,0 
10521,4707,2505,0 
10522,4707,2882,0 
10523,4707,1497,1 
10524,4707,4759,0 
10525,4707,5363,2 
10526,5192,512,1 
10527,5192,8476,0 
10528,5192,1792,0 
10529,5192,1247,0 
10530,5192,7140,1 
10531,5192,8308,4 
10532,5192,3514,5 
10533,5862,1522,0 
10534,5862,7014,0 
10535,5862,6474,0 
10536,5862,6728,0 
10537,5862,126,0 
10538,5862,9714,0 
10539,5862,1936,5 
10540,3357,3918,0 
10541,3357,381,0 
10542,3357,7540,0 
10543,3357,4765,0 
10544,3357,9718,0 
10545,3357,287,0 
10546,3357,1202,0 
10547,3357,208,0 
10548,3357,7013,0 
10549,3357,2948,0 
10550,3918,5594,0 
10551,3918,9590,0 
10552,3918,3417,0 
10553,3918,1603,0 
10554,3918,9477,0 
10555,3918,9238,0 
10556,1374,4803,0 
10557,1374,5927,0 
10558,1374,2194,0 
10559,1374,6469,0 
10560,1374,3391,0 
10561,1374,4780,0 
10562,1374,9199,0 
10563,1374,3182,2 
10564,4803,4909,0 
10565,4803,5315,0 
10566,4803,5984,0 
10567,4803,3909,0 
10568,4803,1654,0 
10569,4803,6953,0 
10570,9306,736,0 
10571,9306,6061,0 
10572,9306,6098,0 
10573,9306,7263,0 
10574,9306,5890,1 
10575,736,9174,0 
10576,736,3856,0 
10577,736,2652,0 
10578,2655,6130,0 
10579,2655,8177,0 
10580,2655,1953,0 
10581,2655,9066,0 
10582,2655,9747,0 
10583,2655,7486,1 
10584,6130,7425,0 
10585,6130,1179,0 
10586,6130,6605,0 
10587,6130,6431,1 
10588,6130,4323,0 
10589,6224,4052,0 
10590,6224,8913,5 
10591,6224,7770,6 
10592,6224,7918,2 
10593,4052,9531,3 
10594,4052,6162,6 
10595,4052,9121,0 
10596,4052,4193,0 
10597,4052,9864,0 
10598,4052,2128,2 
10599,2160,4224,0 
10600,2160,878,0 
10601,2160,9442,0 
10602,2160,6354,0 
10603,2160,9046,1 
10604,2160,7774,5 
10605,2160,3541,1 
10606,4224,1395,0 
10607,4224,4597,0 
10608,4224,1817,0 
10609,4224,775,0 
10610,4224,8404,0 
10611,4224,9124,0 
10612,4224,5079,7 
10613,2710,3571,0 
10614,2710,6809,0 
10615,2710,5106,0 
10616,2710,3309,0 
10617,2710,1483,0 
10618,2710,1618,0 
10619,2710,392,0 
10620,3571,948,0 
10621,3571,8158,0 
10622,3571,8044,0 
10623,3571,9392,0 
10624,3571,2662,2 
10625,1184,7086,0 
10626,1184,2972,0 
10627,1184,2202,0 
10628,1184,5987,0 
10629,1184,5291,6 
10630,7086,629,0 
10631,7086,5570,0 
10632,7086,1738,0 
10633,7086,6060,0 
10634,7086,2555,0 
10635,6400,4770,0 
10636,6400,2187,0 
10637,6400,2394,0 
10638,6400,4743,0 
10639,6400,5771,0 
10640,6400,7836,0 
10641,6400,2627,0 
