aresta,vertice1,vertice2,fluxo
5472,634,436,0 
5473,634,20,1108 
5474,539,130,5 
5475,539,326,1486 
5476,539,309,3688 
5477,539,789,1621 
5478,539,112,3944 
5479,28,758,0 
5480,28,297,0 
5481,28,504,1032 
5482,28,158,1523 
5483,28,933,4130 
5484,28,884,4276 
5485,28,355,3359 
5486,527,777,0 
5487,527,73,219 
5488,527,489,8519 
5489,527,522,1678 
5490,527,639,2538 
5491,777,712,2319 
5492,777,141,4519 
5493,777,230,2282 
5494,777,295,884 
5495,820,84,1332 
5496,820,14,0 
5497,820,336,79 
5498,820,405,2046 
5499,820,864,2154 
5500,832,556,2730 
5501,832,663,0 
5502,832,96,0 
5503,832,2,2652 
5504,832,41,8499 
5505,337,738,0 
5506,337,264,0 
5507,337,170,128 
5508,337,392,880 
5509,337,897,169 
5510,337,898,2972 
5511,337,935,0 
5512,569,456,0 
5513,569,390,0 
5514,569,704,0 
5515,569,720,298 
5516,569,942,1441 
5517,569,956,704 
5518,569,251,357 
5519,984,719,0 
5520,984,856,338 
5521,984,239,3876 
5522,984,126,6981 
5523,984,641,799 
5524,361,181,3250 
5525,361,289,0 
5526,361,270,0 
5527,361,668,3898 
5528,361,784,809 
5529,361,694,2060 
5530,313,750,0 
5531,313,151,0 
5532,313,121,36 
5533,313,159,0 
5534,313,474,0 
5535,313,523,5961 
5536,746,862,0 
5537,746,755,31 
5538,746,920,38 
5539,746,467,0 
5540,746,102,149 
5541,746,909,227 
5542,746,462,0 
5543,896,243,0 
5544,896,244,0 
5545,896,562,96 
5546,896,157,209 
5547,896,437,0 
5548,896,814,2113 
5549,896,798,3425 
5550,25,293,6 
5551,25,924,0 
5552,25,298,240 
5553,25,93,0 
5554,25,882,2486 
5555,25,706,24 
5556,201,89,0 
5557,201,798,0 
5558,201,636,0 
5559,201,19,0 
5560,201,386,0 
5561,201,545,0 
5562,201,632,354 
5563,131,916,0 
5564,131,742,0 
5565,131,330,1840 
5566,131,633,2243 
5567,131,979,1972 
5568,131,436,1766 
5569,758,213,269 
5570,758,241,630 
5571,758,957,702 
5572,758,674,910 
5573,758,933,1150 
5574,335,645,656 
5575,335,169,1828 
5576,674,165,0 
5577,674,287,0 
5578,674,900,185 
5579,674,684,185 
5580,674,115,15 
5581,674,86,0 
5582,674,161,4247 
5583,674,63,983 
5584,674,964,4651 
5585,398,53,0 
5586,398,729,5200 
5587,398,14,0 
5588,398,52,0 
5589,398,328,0 
5590,398,310,610 
5591,398,974,5628 
5592,398,679,7726 
5593,515,774,1979 
5594,515,503,8373 
5595,774,424,636 
5596,774,139,1345 
5597,774,981,0 
5598,774,486,97 
5599,322,599,263 
5600,322,491,0 
5601,322,469,2 
5602,322,557,0 
5603,322,870,4962 
5604,227,955,33 
5605,227,698,0 
5606,227,441,2053 
5607,227,36,5276 
5608,292,61,113 
5609,292,412,0 
5610,292,317,42 
5611,149,406,0 
5612,149,396,200 
5613,149,938,410 
5614,149,772,634 
5615,149,978,5999 
5616,149,394,0 
5617,149,230,722 
5618,149,280,7469 
5619,149,557,562 
5620,291,798,0 
5621,291,170,0 
5622,291,271,0 
5623,291,699,0 
5624,291,769,805 
5625,387,365,2075 
5626,387,245,0 
5627,387,52,0 
5628,387,166,3111 
5629,387,50,1943 
5630,387,372,2449 
5631,433,938,2970 
5632,433,777,2944 
5633,433,218,56 
5634,433,247,3616 
5635,326,916,0 
5636,326,186,0 
5637,326,562,134 
5638,326,556,110 
5639,326,909,0 
5640,326,472,1242 
5641,326,253,0 
5642,812,511,0 
5643,812,900,0 
5644,812,884,0 
5645,812,981,0 
5646,812,438,52 
5647,812,681,20 
5648,812,642,285 
5649,511,911,0 
5650,511,926,0 
5651,511,197,342 
5652,511,50,786 
5653,511,655,2343 
5654,511,915,8220 
5655,511,24,0 
5656,488,825,1553 
5657,488,358,6002 
5658,488,280,5025 
5659,375,633,30 
5660,375,50,0 
5661,375,316,18 
5662,375,601,7021 
5663,375,628,4708 
5664,591,600,0 
5665,591,659,0 
5666,591,102,0 
5667,591,261,0 
5668,591,604,0 
5669,591,513,0 
5670,591,673,0 
5671,591,905,0 
5672,591,287,0 
5673,591,376,108 
5674,591,534,3301 
5675,221,646,0 
5676,221,401,0 
5677,221,157,0 
5678,221,861,0 
5679,221,551,0 
5680,221,457,474 
5681,221,481,2430 
5682,994,315,0 
5683,994,620,0 
5684,994,160,0 
5685,994,965,0 
5686,994,579,0 
5687,75,819,70 
5688,75,290,0 
5689,75,308,0 
5690,75,73,437 
5691,75,245,0 
5692,75,149,4172 
5693,75,974,2771 
5694,689,467,1554 
5695,19,812,292 
5696,19,771,0 
5697,19,487,1143 
5698,19,739,3586 
5699,226,142,0 
5700,226,719,0 
5701,226,604,0 
5702,226,105,154 
5703,226,390,0 
5704,226,187,0 
5705,226,41,1105 
5706,226,164,7806 
5707,694,299,1342 
5708,694,426,718 
5709,299,339,4200 
5710,299,821,3508 
5711,299,787,1171 
5712,299,65,940 
5713,954,11,52 
5714,954,295,1518 
5715,954,665,0 
5716,954,152,802 
5717,954,23,6571 
5718,606,375,3586 
5719,606,380,1169 
5720,606,573,3887 
5721,606,17,86 
5722,606,527,1563 
5723,194,696,0 
5724,194,246,4 
5725,194,678,532 
5726,194,50,3157 
5727,194,329,1704 
5728,479,532,34 
5729,479,347,458 
5730,306,829,2940 
5731,306,654,1988 
5732,908,311,132 
5733,908,486,282 
5734,908,363,0 
5735,908,205,0 
5736,908,320,3924 
5737,908,971,354 
5738,908,467,4719 
5739,859,899,0 
5740,859,901,0 
5741,859,296,2637 
5742,859,11,309 
5743,823,603,481 
5744,823,605,1122 
5745,823,758,452 
5746,823,996,1033 
5747,78,993,9266 
5748,78,193,0 
5749,78,509,101 
5750,78,460,0 
5751,78,211,411 
5752,78,148,9094 
5753,78,766,5487 
5754,924,408,0 
5755,924,215,405 
5756,924,134,2207 
5757,616,361,0 
5758,616,669,0 
5759,616,999,80 
5760,616,969,0 
5761,616,532,26 
5762,616,106,244 
5763,616,865,0 
5764,616,754,1645 
5765,881,570,0 
5766,881,704,710 
5767,881,706,826 
5768,881,398,1420 
5769,881,778,0 
5770,881,501,9156 
5771,881,621,4956 
5772,26,16,227 
5773,26,52,1704 
5774,26,941,2584 
5775,26,355,2277 
5776,26,63,3376 
5777,26,846,3192 
5778,318,540,0 
5779,318,958,1230 
5780,318,579,2117 
5781,318,814,8008 
5782,706,522,135 
5783,706,144,173 
5784,706,184,7115 
5785,706,737,8075 
5786,325,467,0 
5787,325,440,171 
5788,325,420,1925 
5789,325,5,2467 
5790,325,360,4851 
5791,325,635,2283 
5792,222,233,1008 
5793,222,793,0 
5794,222,257,1047 
5795,658,58,0 
5796,658,150,114 
5797,658,101,216 
5798,658,456,4636 
5799,658,205,83 
5800,658,242,843 
5801,973,342,2704 
5802,973,727,963 
5803,973,576,0 
5804,973,679,0 
5805,973,767,229 
5806,158,518,0 
5807,158,836,5142 
5808,793,37,113 
5809,793,540,6810 
5810,793,608,4015 
5811,793,854,8532 
5812,793,408,5871 
5813,892,242,766 
5814,892,925,169 
5815,892,639,4440 
5816,892,20,1809 
5817,892,695,5272 
5818,892,77,6017 
5819,438,769,315 
5820,438,523,3035 
5821,438,978,3404 
5822,814,435,197 
5823,814,593,2459 
5824,814,125,913 
5825,814,205,0 
5826,814,164,6425 
5827,814,837,6259 
5828,814,839,1394 
5829,814,277,506 
5830,612,517,85 
5831,612,78,135 
5832,612,664,2244 
5833,612,383,5670 
5834,517,833,5484 
5835,517,385,6733 
5836,144,677,127 
5837,144,650,434 
5838,144,517,2520 
5839,144,886,8011 
5840,144,574,3607 
5841,560,999,245 
5842,560,950,3336 
5843,560,867,2746 
5844,560,559,0 
5845,560,66,314 
5846,560,77,6027 
5847,339,206,3973 
5848,339,302,6765 
5849,339,344,3925 
5850,339,685,5140 
5851,339,447,246 
5852,549,773,28 
5853,549,159,5190 
5854,549,831,0 
5855,549,205,760 
5856,146,858,0 
5857,146,752,0 
5858,146,791,0 
5859,146,631,0 
5860,146,536,0 
5861,146,580,0 
5862,146,744,31 
5863,524,873,162 
5864,524,78,0 
5865,524,276,214 
5866,524,300,113 
5867,524,40,2135 
5868,873,451,85 
5869,873,875,2883 
5870,873,919,1534 
5871,873,862,1311 
5872,873,154,298 
5873,873,467,796 
5874,873,57,3083 
5875,230,88,7763 
5876,199,250,184 
5877,199,81,123 
5878,199,748,33 
5879,199,280,39 
5880,199,875,2035 
5881,199,58,1822 
5882,255,930,22 
5883,255,729,18 
5884,255,751,2031 
5885,255,53,2628 
5886,429,14,0 
5887,429,426,0 
5888,429,970,10 
5889,429,569,158 
5890,429,668,0 
5891,429,600,76 
5892,429,887,483 
5893,429,120,948 
5894,429,400,4104 
5895,429,459,4808 
5896,429,551,5507 
5897,429,769,3092 
5898,69,577,0 
5899,69,761,0 
5900,69,724,0 
5901,69,518,0 
5902,69,277,0 
5903,69,267,3414 
5904,212,268,0 
5905,212,180,0 
5906,212,763,9156 
5907,803,176,2341 
5908,803,566,3550 
5909,803,15,1059 
5910,803,408,0 
5911,803,742,5577 
5912,803,873,1706 
5913,523,134,0 
5914,523,689,0 
5915,523,158,706 
5916,523,683,1080 
5917,523,734,6208 
5918,523,85,1090 
5919,247,942,3237 
5920,247,494,8329 
5921,247,609,3222 
5922,247,224,9214 
5923,107,178,9523 
5924,107,696,7692 
5925,107,945,8987 
5926,534,235,1060 
5927,534,914,961 
5928,534,272,5732 
5929,534,522,1980 
5930,534,576,6995 
5931,534,399,1395 
5932,534,171,776 
5933,534,590,0 
5934,534,691,1227 
5935,888,732,19 
5936,888,382,1380 
5937,888,497,1267 
5938,129,871,3845 
5939,129,616,773 
5940,586,867,37 
5941,586,273,2253 
5942,586,879,1929 
5943,586,880,4424 
5944,154,37,0 
5945,154,466,253 
5946,154,587,138 
5947,154,934,5950 
5948,154,629,692 
5949,154,247,8052 
5950,920,569,832 
5951,920,219,0 
5952,920,847,97 
5953,920,260,0 
5954,920,947,20 
5955,920,466,172 
5956,920,801,5798 
5957,262,860,862 
5958,262,355,5183 
5959,262,3,2737 
5960,262,967,0 
5961,262,452,5225 
5962,827,775,56 
5963,827,367,3040 
5964,827,844,1386 
5965,827,359,8946 
5966,827,696,0 
5967,827,544,1722 
5968,74,785,0 
5969,74,813,99 
5970,74,859,91 
5971,729,855,598 
5972,729,791,2539 
5973,729,743,6330 
5974,621,594,0 
5975,621,54,946 
5976,621,136,9786 
5977,621,597,935 
5978,621,890,19 
5979,621,633,5128 
5980,621,57,3308 
5981,878,35,60 
5982,878,889,0 
5983,878,545,82 
5984,878,10,1160 
5985,302,909,0 
5986,302,88,4525 
5987,302,183,3579 
5988,302,355,0 
5989,386,610,0 
5990,386,2,4718 
5991,386,887,0 
5992,393,9,15 
5993,393,946,1182 
5994,393,85,0 
5995,393,538,616 
5996,393,151,6991 
5997,970,770,184 
5998,970,930,0 
5999,970,816,290 
6000,970,996,1067 
6001,970,44,2677 
6002,715,425,577 
6003,715,737,2278 
6004,715,30,4576 
6005,708,439,6842 
6006,708,890,3996 
6007,522,852,5777 
6008,522,410,5065 
6009,296,797,0 
6010,296,985,0 
6011,296,861,0 
6012,296,862,270 
6013,296,573,531 
6014,296,284,1991 
6015,274,147,37 
6016,274,928,2531 
6017,274,151,280 
6018,274,597,1 
6019,274,613,426 
6020,274,413,0 
6021,233,431,1072 
6022,233,187,1750 
6023,233,527,4748 
6024,417,41,702 
6025,417,209,95 
6026,417,536,1617 
